ID,NOC,Year,Sport,Type,Total_Athletes,Female_Athletes,Male_Athletes,Total_Medals,Female_Medals,Gold,Silver,Bronze,Percentage_Female,Percentage_Female_Medals
ARG1924,ARG,1924,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1924,ARG,1924,Swimming,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1924,ARG,1924,Tennis,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1924,ARG,1924,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Athletics,Individual,12,0,12,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Boxing,Individual,8,0,8,4,0,2,2,0,0.0,0.0
ARG1928,ARG,1928,Cycling,Individual,10,0,10,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Equestrianism,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Fencing,Individual,9,0,9,5,0,0,0,5,0.0,0.0
ARG1928,ARG,1928,Football,Team,16,0,16,16,0,0,16,0,0.0,0.0
ARG1928,ARG,1928,Rowing,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Sailing,Individual,5,0,5,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Swimming,Individual,8,0,8,1,0,1,0,0,0.0,0.0
ARG1928,ARG,1928,Water Polo,Team,7,0,7,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1928,ARG,1928,Wrestling,Individual,5,0,5,0,0,0,0,0,0.0,
ARG1932,ARG,1932,Art Competitions,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1932,ARG,1932,Athletics,Individual,18,0,18,1,1,1,0,0,0.0,100.0
ARG1932,ARG,1932,Boxing,Individual,8,0,8,3,2,2,1,0,0.0,66.66666666666666
ARG1932,ARG,1932,Fencing,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1932,ARG,1932,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1932,ARG,1932,Swimming,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1932,ARG,1932,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
ARG1936,ARG,1936,Athletics,Individual,17,0,17,0,0,0,0,0,0.0,
ARG1936,ARG,1936,Boxing,Individual,8,0,8,4,0,1,1,2,0.0,0.0
ARG1936,ARG,1936,Fencing,Individual,19,0,19,0,0,0,0,0,0.0,
ARG1936,ARG,1936,Polo,Team,4,0,4,4,0,4,0,0,0.0,0.0
ARG1936,ARG,1936,Rowing,Individual,3,0,3,2,0,0,0,2,0.0,0.0
ARG1936,ARG,1936,Sailing,Individual,11,0,11,0,0,0,0,0,0.0,
ARG1936,ARG,1936,Shooting,Individual,5,0,5,0,0,0,0,0,0.0,
ARG1936,ARG,1936,Swimming,Individual,1,1,0,1,0,0,1,0,100.0,0.0
ARG1948,ARG,1948,Athletics,Individual,38,5,33,2,1,1,1,0,13.157894736842104,50.0
ARG1948,ARG,1948,Basketball,Team,14,0,14,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Boxing,Individual,8,0,8,3,2,2,0,1,0.0,66.66666666666666
ARG1948,ARG,1948,Cycling,Individual,16,0,16,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Equestrianism,Individual,18,0,18,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Fencing,Individual,28,3,25,0,0,0,0,0,10.714285714285714,
ARG1948,ARG,1948,Gymnastics,Individual,55,0,55,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Hockey,Team,12,0,12,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Modern Pentathlon,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Rowing,Individual,26,0,26,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Sailing,Individual,13,0,13,5,0,0,5,0,0.0,0.0
ARG1948,ARG,1948,Shooting,Individual,12,0,12,1,0,0,1,0,0.0,0.0
ARG1948,ARG,1948,Swimming,Individual,29,12,17,0,0,0,0,0,41.37931034482759,
ARG1948,ARG,1948,Water Polo,Team,7,0,7,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Weightlifting,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1948,ARG,1948,Wrestling,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Athletics,Individual,30,15,15,1,0,0,1,0,50.0,0.0
ARG1952,ARG,1952,Basketball,Team,14,0,14,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Boxing,Individual,10,0,10,2,0,0,1,1,0.0,0.0
ARG1952,ARG,1952,Cycling,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Equestrianism,Individual,12,0,12,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Fencing,Individual,20,1,19,0,0,0,0,0,5.0,
ARG1952,ARG,1952,Gymnastics,Individual,14,0,14,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Modern Pentathlon,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Rowing,Individual,9,0,9,2,0,2,0,0,0.0,0.0
ARG1952,ARG,1952,Sailing,Individual,14,0,14,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Shooting,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Swimming,Individual,13,2,11,0,0,0,0,0,15.384615384615385,
ARG1952,ARG,1952,Water Polo,Team,7,0,7,0,0,0,0,0,0.0,
ARG1952,ARG,1952,Weightlifting,Individual,5,0,5,1,0,0,0,1,0.0,0.0
ARG1952,ARG,1952,Wrestling,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Athletics,Individual,2,1,1,0,0,0,0,0,50.0,
ARG1956,ARG,1956,Boxing,Individual,10,0,10,1,0,0,0,1,0.0,0.0
ARG1956,ARG,1956,Equestrianism,Individual,13,0,13,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Fencing,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Modern Pentathlon,Individual,1,0,1,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Sailing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1956,ARG,1956,Weightlifting,Individual,2,0,2,1,0,0,1,0,0.0,0.0
ARG1956,ARG,1956,Wrestling,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Athletics,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Boxing,Individual,10,0,10,1,0,0,0,1,0.0,0.0
ARG1960,ARG,1960,Cycling,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Diving,Individual,1,1,0,0,0,0,0,0,100.0,
ARG1960,ARG,1960,Equestrianism,Individual,15,0,15,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Fencing,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Football,Team,13,0,13,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Gymnastics,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Modern Pentathlon,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Rowing,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Sailing,Individual,9,0,9,3,0,0,3,0,0.0,0.0
ARG1960,ARG,1960,Shooting,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Swimming,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Water Polo,Team,7,0,7,0,0,0,0,0,0.0,
ARG1960,ARG,1960,Wrestling,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Athletics,Individual,12,8,4,0,0,0,0,0,66.66666666666666,
ARG1964,ARG,1964,Boxing,Individual,10,0,10,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Cycling,Individual,14,0,14,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Equestrianism,Individual,15,0,15,1,0,0,1,0,0.0,0.0
ARG1964,ARG,1964,Fencing,Individual,23,1,22,0,0,0,0,0,4.3478260869565215,
ARG1964,ARG,1964,Football,Team,14,0,14,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Gymnastics,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Judo,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Rowing,Individual,12,0,12,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Sailing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Swimming,Individual,14,2,12,0,0,0,0,0,14.285714285714285,
ARG1964,ARG,1964,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1964,ARG,1964,Wrestling,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Athletics,Individual,9,2,7,0,0,0,0,0,22.22222222222222,
ARG1968,ARG,1968,Boxing,Individual,7,0,7,1,0,0,0,1,0.0,0.0
ARG1968,ARG,1968,Cycling,Individual,16,0,16,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Equestrianism,Individual,14,0,14,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Fencing,Individual,22,1,21,0,0,0,0,0,4.545454545454546,
ARG1968,ARG,1968,Hockey,Team,18,0,18,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Rowing,Individual,9,0,9,1,0,0,0,1,0.0,0.0
ARG1968,ARG,1968,Sailing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Swimming,Individual,20,6,14,0,0,0,0,0,30.0,
ARG1968,ARG,1968,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
ARG1968,ARG,1968,Wrestling,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Athletics,Individual,10,1,9,0,0,0,0,0,10.0,
ARG1972,ARG,1972,Boxing,Individual,5,0,5,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Cycling,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Equestrianism,Individual,15,0,15,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Fencing,Individual,13,1,12,0,0,0,0,0,7.6923076923076925,
ARG1972,ARG,1972,Hockey,Team,16,0,16,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Judo,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Rowing,Individual,19,0,19,1,0,0,1,0,0.0,0.0
ARG1972,ARG,1972,Sailing,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Shooting,Individual,5,0,5,0,0,0,0,0,0.0,
ARG1972,ARG,1972,Swimming,Individual,14,8,6,0,0,0,0,0,57.14285714285714,
ARG1972,ARG,1972,Wrestling,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Equestrianism,Individual,12,0,12,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Fencing,Individual,16,0,16,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Hockey,Team,16,0,16,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Judo,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Rowing,Individual,10,0,10,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Sailing,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Shooting,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1976,ARG,1976,Swimming,Individual,20,18,2,0,0,0,0,0,90.0,
ARG1976,ARG,1976,Wrestling,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Athletics,Individual,9,4,5,0,0,0,0,0,44.44444444444444,
ARG1984,ARG,1984,Boxing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Canoeing,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Cycling,Individual,12,0,12,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Diving,Individual,2,2,0,0,0,0,0,0,100.0,
ARG1984,ARG,1984,Equestrianism,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Fencing,Individual,22,7,15,0,0,0,0,0,31.818181818181817,
ARG1984,ARG,1984,Judo,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Rowing,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Sailing,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Swimming,Individual,12,4,8,0,0,0,0,0,33.33333333333333,
ARG1984,ARG,1984,Volleyball,Team,10,0,10,0,0,0,0,0,0.0,
ARG1984,ARG,1984,Wrestling,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Archery,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Athletics,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Boxing,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Canoeing,Individual,10,3,7,0,0,0,0,0,30.0,
ARG1988,ARG,1988,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Diving,Individual,2,2,0,0,0,0,0,0,100.0,
ARG1988,ARG,1988,Fencing,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Football,Team,16,0,16,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Hockey,Team,31,15,16,0,0,0,0,0,48.38709677419355,
ARG1988,ARG,1988,Judo,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Rowing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Sailing,Individual,11,0,11,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1988,ARG,1988,Swimming,Individual,6,6,0,0,0,0,0,0,100.0,
ARG1988,ARG,1988,Table Tennis,Individual,1,1,0,0,0,0,0,0,100.0,
ARG1988,ARG,1988,Tennis,Individual,9,5,4,1,0,0,1,0,55.55555555555556,0.0
ARG1988,ARG,1988,Volleyball,Team,12,0,12,12,0,0,0,12,0.0,0.0
ARG1988,ARG,1988,Wrestling,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Athletics,Individual,4,1,3,0,0,0,0,0,25.0,
ARG1992,ARG,1992,Boxing,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Canoeing,Individual,7,0,7,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Cycling,Individual,8,0,8,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Diving,Individual,3,3,0,0,0,0,0,0,100.0,
ARG1992,ARG,1992,Fencing,Individual,5,3,2,0,0,0,0,0,60.0,
ARG1992,ARG,1992,Gymnastics,Individual,17,10,7,0,0,0,0,0,58.82352941176471,
ARG1992,ARG,1992,Hockey,Team,16,0,16,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Judo,Individual,9,2,7,0,0,0,0,0,22.22222222222222,
ARG1992,ARG,1992,Rowing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Sailing,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
ARG1992,ARG,1992,Shooting,Individual,4,0,4,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Swimming,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Table Tennis,Individual,3,3,0,0,0,0,0,0,100.0,
ARG1992,ARG,1992,Tennis,Individual,10,5,5,2,0,0,0,2,50.0,0.0
ARG1992,ARG,1992,Weightlifting,Individual,2,0,2,0,0,0,0,0,0.0,
ARG1992,ARG,1992,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Athletics,Individual,9,4,5,0,0,0,0,0,44.44444444444444,
ARG1996,ARG,1996,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Beach Volleyball,Team,2,0,2,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Boxing,Individual,5,0,5,1,0,0,0,1,0.0,0.0
ARG1996,ARG,1996,Canoeing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Cycling,Individual,11,1,10,0,0,0,0,0,9.090909090909092,
ARG1996,ARG,1996,Equestrianism,Individual,9,0,9,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Fencing,Individual,7,6,1,0,0,0,0,0,85.71428571428571,
ARG1996,ARG,1996,Football,Team,18,0,18,18,0,0,18,0,0.0,0.0
ARG1996,ARG,1996,Gymnastics,Individual,12,5,7,0,0,0,0,0,41.66666666666667,
ARG1996,ARG,1996,Hockey,Team,32,16,16,0,0,0,0,0,50.0,
ARG1996,ARG,1996,Judo,Individual,8,1,7,0,0,0,0,0,12.5,
ARG1996,ARG,1996,Rowing,Individual,22,5,17,0,0,0,0,0,22.727272727272727,
ARG1996,ARG,1996,Sailing,Individual,10,4,6,1,0,0,1,0,40.0,0.0
ARG1996,ARG,1996,Shooting,Individual,10,5,5,0,0,0,0,0,50.0,
ARG1996,ARG,1996,Swimming,Individual,22,17,5,0,0,0,0,0,77.27272727272727,
ARG1996,ARG,1996,Tennis,Individual,10,5,5,0,0,0,0,0,50.0,
ARG1996,ARG,1996,Volleyball,Team,12,0,12,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Weightlifting,Individual,3,0,3,0,0,0,0,0,0.0,
ARG1996,ARG,1996,Wrestling,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Athletics,Individual,11,5,6,0,0,0,0,0,45.45454545454545,
ARG2000,ARG,2000,Beach Volleyball,Team,4,0,4,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Boxing,Individual,7,0,7,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Canoeing,Individual,4,0,4,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Cycling,Individual,10,1,9,0,0,0,0,0,10.0,
ARG2000,ARG,2000,Diving,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2000,ARG,2000,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Fencing,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
ARG2000,ARG,2000,Gymnastics,Individual,5,5,0,0,0,0,0,0,100.0,
ARG2000,ARG,2000,Hockey,Team,32,16,16,16,0,0,16,0,50.0,0.0
ARG2000,ARG,2000,Judo,Individual,9,2,7,0,0,0,0,0,22.22222222222222,
ARG2000,ARG,2000,Rowing,Individual,8,3,5,0,0,0,0,0,37.5,
ARG2000,ARG,2000,Sailing,Individual,11,3,8,4,0,0,1,3,27.27272727272727,0.0
ARG2000,ARG,2000,Shooting,Individual,7,2,5,0,0,0,0,0,28.57142857142857,
ARG2000,ARG,2000,Swimming,Individual,21,7,14,0,0,0,0,0,33.33333333333333,
ARG2000,ARG,2000,Table Tennis,Individual,3,0,3,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Taekwondo,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Tennis,Individual,11,5,6,0,0,0,0,0,45.45454545454545,
ARG2000,ARG,2000,Triathlon,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Volleyball,Team,12,0,12,0,0,0,0,0,0.0,
ARG2000,ARG,2000,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2004,ARG,2004,Athletics,Individual,8,5,3,0,0,0,0,0,62.5,
ARG2004,ARG,2004,Basketball,Team,12,0,12,12,0,12,0,0,0.0,0.0
ARG2004,ARG,2004,Beach Volleyball,Team,2,0,2,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Canoeing,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
ARG2004,ARG,2004,Cycling,Individual,5,1,4,0,0,0,0,0,20.0,
ARG2004,ARG,2004,Equestrianism,Individual,8,0,8,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2004,ARG,2004,Football,Team,16,0,16,16,0,16,0,0,0.0,0.0
ARG2004,ARG,2004,Gymnastics,Individual,5,5,0,0,0,0,0,0,100.0,
ARG2004,ARG,2004,Hockey,Team,32,16,16,16,0,0,0,16,50.0,0.0
ARG2004,ARG,2004,Judo,Individual,9,2,7,0,0,0,0,0,22.22222222222222,
ARG2004,ARG,2004,Rowing,Individual,6,3,3,0,0,0,0,0,50.0,
ARG2004,ARG,2004,Sailing,Individual,11,4,7,2,0,0,0,2,36.36363636363637,0.0
ARG2004,ARG,2004,Shooting,Individual,8,0,8,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Swimming,Individual,18,9,9,1,0,0,0,1,50.0,0.0
ARG2004,ARG,2004,Table Tennis,Individual,4,0,4,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Taekwondo,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2004,ARG,2004,Tennis,Individual,12,5,7,2,0,0,0,2,41.66666666666667,0.0
ARG2004,ARG,2004,Triathlon,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2004,ARG,2004,Volleyball,Team,12,0,12,0,0,0,0,0,0.0,
ARG2004,ARG,2004,Weightlifting,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2008,ARG,2008,Athletics,Individual,11,3,8,0,0,0,0,0,27.27272727272727,
ARG2008,ARG,2008,Basketball,Team,12,0,12,12,0,0,0,12,0.0,0.0
ARG2008,ARG,2008,Beach Volleyball,Team,2,0,2,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Boxing,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Canoeing,Individual,3,1,2,0,0,0,0,0,33.33333333333333,
ARG2008,ARG,2008,Cycling,Individual,12,2,10,2,0,2,0,0,16.666666666666664,0.0
ARG2008,ARG,2008,Equestrianism,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Fencing,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Football,Team,33,15,18,18,0,18,0,0,45.45454545454545,0.0
ARG2008,ARG,2008,Hockey,Team,16,16,0,16,0,0,0,16,100.0,0.0
ARG2008,ARG,2008,Judo,Individual,9,3,6,1,0,0,0,1,33.33333333333333,0.0
ARG2008,ARG,2008,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2008,ARG,2008,Sailing,Individual,10,4,6,2,0,0,0,2,40.0,0.0
ARG2008,ARG,2008,Shooting,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Swimming,Individual,16,7,9,0,0,0,0,0,43.75,
ARG2008,ARG,2008,Table Tennis,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2008,ARG,2008,Taekwondo,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2008,ARG,2008,Tennis,Individual,11,3,8,0,0,0,0,0,27.27272727272727,
ARG2008,ARG,2008,Weightlifting,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Athletics,Individual,10,3,7,0,0,0,0,0,30.0,
ARG2012,ARG,2012,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Beach Volleyball,Team,2,2,0,0,0,0,0,0,100.0,
ARG2012,ARG,2012,Boxing,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Canoeing,Individual,3,0,3,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Cycling,Individual,4,0,4,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Equestrianism,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2012,ARG,2012,Gymnastics,Individual,6,4,2,0,0,0,0,0,66.66666666666666,
ARG2012,ARG,2012,Handball,Team,15,0,15,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Hockey,Team,31,15,16,15,0,0,15,0,48.38709677419355,0.0
ARG2012,ARG,2012,Judo,Individual,4,1,3,0,0,0,0,0,25.0,
ARG2012,ARG,2012,Rowing,Individual,10,5,5,0,0,0,0,0,50.0,
ARG2012,ARG,2012,Sailing,Individual,8,4,4,2,0,0,0,2,50.0,0.0
ARG2012,ARG,2012,Shooting,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Swimming,Individual,7,3,4,0,0,0,0,0,42.857142857142854,
ARG2012,ARG,2012,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
ARG2012,ARG,2012,Table Tennis,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Taekwondo,Individual,2,1,1,1,0,1,0,0,50.0,0.0
ARG2012,ARG,2012,Tennis,Individual,10,3,7,1,0,0,0,1,30.0,0.0
ARG2012,ARG,2012,Triathlon,Individual,1,0,1,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Volleyball,Team,12,0,12,0,0,0,0,0,0.0,
ARG2012,ARG,2012,Wrestling,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2016,ARG,2016,Athletics,Individual,13,6,7,0,0,0,0,0,46.15384615384615,
ARG2016,ARG,2016,Basketball,Team,12,0,12,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Beach Volleyball,Team,2,2,0,0,0,0,0,0,100.0,
ARG2016,ARG,2016,Boxing,Individual,6,0,6,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Canoeing,Individual,11,5,6,0,0,0,0,0,45.45454545454545,
ARG2016,ARG,2016,Cycling,Individual,7,1,6,0,0,0,0,0,14.285714285714285,
ARG2016,ARG,2016,Equestrianism,Individual,8,0,8,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Fencing,Individual,1,1,0,0,0,0,0,0,100.0,
ARG2016,ARG,2016,Football,Team,16,0,16,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Golf,Individual,2,0,2,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Gymnastics,Individual,5,4,1,0,0,0,0,0,80.0,
ARG2016,ARG,2016,Handball,Team,29,15,14,0,0,0,0,0,51.724137931034484,
ARG2016,ARG,2016,Hockey,Team,34,16,18,18,0,18,0,0,47.05882352941176,0.0
ARG2016,ARG,2016,Judo,Individual,2,1,1,1,0,1,0,0,50.0,0.0
ARG2016,ARG,2016,Modern Pentathlon,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2016,ARG,2016,Rowing,Individual,2,1,1,0,0,0,0,0,50.0,
ARG2016,ARG,2016,Rugby Sevens,Team,13,0,13,0,0,0,0,0,0.0,
ARG2016,ARG,2016,Sailing,Individual,13,5,8,2,0,2,0,0,38.46153846153847,0.0
ARG2016,ARG,2016,Shooting,Individual,6,4,2,0,0,0,0,0,66.66666666666666,
ARG2016,ARG,2016,Swimming,Individual,10,4,6,0,0,0,0,0,40.0,
ARG2016,ARG,2016,Synchronized Swimming,Team,2,2,0,0,0,0,0,0,100.0,
ARG2016,ARG,2016,Tennis,Individual,8,0,8,1,0,0,1,0,0.0,0.0
